id,order_datetime,customer_document_number,total,status
1959,2022-05-01 00:00:00,5,46.77,COMPLETED
1960,2022-05-01 00:00:00,2,735.60,COMPLETED
1961,2022-05-01 00:00:00,2,915.50,COMPLETED
1962,2022-05-01 00:00:00,12,2.25,COMPLETED
1963,2022-05-01 00:00:00,5,87.50,COMPLETED
1964,2022-05-01 00:00:00,8,46.77,COMPLETED
1965,2022-05-01 00:00:00,2,199.98,COMPLETED
1966,2022-05-01 00:00:00,9,75.55,COMPLETED
1967,2022-05-01 00:00:00,12,75.55,COMPLETED
1968,2022-05-01 00:00:00,5,230.99,COMPLETED
1969,2022-05-01 00:00:00,3,2.25,COMPLETED
1970,2022-05-01 00:00:00,8,46.77,COMPLETED
1971,2022-05-01 00:00:00,10,22.88,COMPLETED
1972,2022-05-01 00:00:00,3,22.88,COMPLETED
1973,2022-05-01 00:00:00,9,915.50,COMPLETED
1974,2022-05-01 00:00:00,12,75.55,COMPLETED
1975,2022-05-01 00:00:00,2,22.88,COMPLETED
1976,2022-05-01 00:00:00,5,187.95,COMPLETED
1977,2022-05-01 00:00:00,10,2.25,COMPLETED
1978,2022-05-01 00:00:00,2,2.25,COMPLETED
1979,2022-05-01 00:00:00,3,99.99,COMPLETED
1980,2022-05-01 00:00:00,11,46.77,COMPLETED
1981,2022-05-01 00:00:00,5,2.25,COMPLETED
1982,2022-05-01 00:00:00,8,87.50,COMPLETED
1983,2022-05-01 00:00:00,3,112.40,COMPLETED
1984,2022-05-01 00:00:00,1,480.35,COMPLETED
1985,2022-05-01 00:00:00,9,87.50,COMPLETED
1986,2022-05-01 00:00:00,1,461.98,COMPLETED
1987,2022-05-01 00:00:00,2,42.99,COMPLETED
1988,2022-05-01 00:00:00,1,915.50,COMPLETED
1989,2022-05-01 00:00:00,3,1441.05,COMPLETED
1990,2022-05-01 00:00:00,2,915.50,COMPLETED
1991,2022-05-01 00:00:00,12,480.35,COMPLETED
1992,2022-05-01 00:00:00,1,46.77,COMPLETED
1993,2022-05-01 00:00:00,11,87.50,COMPLETED
1994,2022-05-01 00:00:00,1,230.99,COMPLETED
1995,2022-05-01 00:00:00,2,75.55,COMPLETED
1996,2022-05-01 00:00:00,8,122.87,COMPLETED
1997,2022-05-01 00:00:00,9,199.98,COMPLETED
1998,2022-05-01 00:00:00,9,915.50,COMPLETED
1999,2022-05-01 00:00:00,9,2.25,COMPLETED
2000,2022-05-01 00:00:00,1,2.25,COMPLETED
2001,2022-06-01 00:00:00,12,112.40,COMPLETED
2002,2022-06-01 00:00:00,11,199.98,COMPLETED
2003,2022-06-01 00:00:00,8,42.99,COMPLETED
2004,2022-06-01 00:00:00,2,42.99,COMPLETED
2005,2022-06-01 00:00:00,2,841.35,COMPLETED
2006,2022-06-01 00:00:00,3,230.99,COMPLETED
2007,2022-06-01 00:00:00,2,1943.40,COMPLETED
2008,2022-06-01 00:00:00,10,555.90,COMPLETED
2009,2022-06-01 00:00:00,8,87.50,COMPLETED
2010,2022-06-01 00:00:00,8,461.98,COMPLETED
2011,2022-06-01 00:00:00,2,99.99,COMPLETED
2012,2022-06-01 00:00:00,1,99.99,COMPLETED
2013,2022-06-01 00:00:00,2,2.25,COMPLETED
2014,2022-06-01 00:00:00,2,735.60,COMPLETED
2015,2022-06-01 00:00:00,2,841.35,COMPLETED
2016,2022-06-01 00:00:00,1,2.25,COMPLETED
2017,2022-06-01 00:00:00,2,22.88,COMPLETED
2018,2022-06-01 00:00:00,1,230.99,COMPLETED
2019,2022-06-01 00:00:00,10,46.77,COMPLETED
2020,2022-06-01 00:00:00,12,45.76,COMPLETED
2021,2022-06-01 00:00:00,3,811.15,COMPLETED
2022,2022-06-01 00:00:00,8,915.50,COMPLETED
2023,2022-06-01 00:00:00,9,22.88,COMPLETED
2024,2022-06-01 00:00:00,11,735.60,COMPLETED
2025,2022-06-01 00:00:00,12,46.77,COMPLETED
2026,2022-06-01 00:00:00,5,199.98,COMPLETED
2027,2022-06-01 00:00:00,2,22.88,COMPLETED
2028,2022-06-01 00:00:00,12,692.97,COMPLETED
2029,2022-06-01 00:00:00,10,480.35,COMPLETED
2030,2022-06-01 00:00:00,12,823.10,COMPLETED
2031,2022-06-01 00:00:00,11,42.99,COMPLETED
2032,2022-06-01 00:00:00,10,75.55,COMPLETED
2033,2022-06-01 00:00:00,9,915.50,COMPLETED
2034,2022-06-01 00:00:00,2,2.25,COMPLETED
2035,2022-06-01 00:00:00,10,841.35,COMPLETED
2036,2022-06-01 00:00:00,11,841.35,COMPLETED
2037,2022-06-01 00:00:00,1,99.99,COMPLETED
2038,2022-06-01 00:00:00,12,46.77,COMPLETED
2039,2022-06-01 00:00:00,1,42.99,COMPLETED
2040,2022-06-01 00:00:00,10,841.35,COMPLETED
2041,2022-06-01 00:00:00,10,75.55,COMPLETED
2042,2022-06-01 00:00:00,2,735.60,COMPLETED
2043,2022-06-01 00:00:00,9,2.25,COMPLETED
2044,2022-06-01 00:00:00,3,89.76,COMPLETED
2045,2022-06-01 00:00:00,1,112.40,COMPLETED
2046,2022-06-01 00:00:00,10,112.40,COMPLETED
2047,2022-06-01 00:00:00,5,42.99,COMPLETED
2048,2022-06-01 00:00:00,9,230.99,COMPLETED
2049,2022-06-01 00:00:00,10,230.99,COMPLETED
2050,2022-06-01 00:00:00,3,99.99,COMPLETED
2051,2022-06-01 00:00:00,8,343.39,COMPLETED
2052,2022-06-01 00:00:00,9,112.40,COMPLETED
2053,2022-06-01 00:00:00,10,915.50,COMPLETED
2054,2022-06-01 00:00:00,1,735.60,COMPLETED
2055,2022-06-01 00:00:00,3,75.55,COMPLETED
2056,2022-06-01 00:00:00,12,42.99,COMPLETED
2057,2022-06-01 00:00:00,1,75.55,COMPLETED
2058,2022-06-01 00:00:00,8,2.25,COMPLETED
2059,2022-06-01 00:00:00,12,2.25,COMPLETED
2060,2022-06-01 00:00:00,8,42.99,COMPLETED
2061,2022-06-01 00:00:00,12,917.75,COMPLETED
2062,2022-06-01 00:00:00,3,247.68,COMPLETED
2063,2022-06-01 00:00:00,5,93.54,COMPLETED
2064,2022-06-01 00:00:00,5,735.60,COMPLETED
2065,2022-06-01 00:00:00,11,46.77,COMPLETED
2066,2022-06-01 00:00:00,9,735.60,COMPLETED
2067,2022-06-01 00:00:00,2,22.88,COMPLETED
2068,2022-06-01 00:00:00,10,22.88,COMPLETED
2069,2022-06-01 00:00:00,9,230.99,COMPLETED
2070,2022-06-01 00:00:00,11,112.40,COMPLETED
2071,2022-06-01 00:00:00,5,46.77,COMPLETED
2072,2022-06-01 00:00:00,3,915.50,COMPLETED
2073,2022-06-01 00:00:00,8,42.99,COMPLETED
2074,2022-06-01 00:00:00,11,230.99,COMPLETED
2075,2022-06-01 00:00:00,9,75.55,COMPLETED
2076,2022-06-01 00:00:00,12,915.50,COMPLETED
2077,2022-06-01 00:00:00,2,87.50,COMPLETED
2078,2022-06-01 00:00:00,8,230.99,COMPLETED
2079,2022-06-01 00:00:00,2,480.35,COMPLETED
2080,2022-06-01 00:00:00,3,87.50,COMPLETED
2081,2022-06-01 00:00:00,10,841.35,COMPLETED
2082,2022-06-01 00:00:00,11,46.77,COMPLETED
2083,2022-06-01 00:00:00,2,112.40,COMPLETED
2084,2022-06-01 00:00:00,10,75.55,COMPLETED
2085,2022-06-01 00:00:00,8,46.77,COMPLETED
2086,2022-06-01 00:00:00,5,841.35,COMPLETED
2087,2022-06-01 00:00:00,3,112.40,COMPLETED
2088,2022-06-01 00:00:00,2,573.89,COMPLETED
2089,2022-06-01 00:00:00,9,735.60,COMPLETED
2090,2022-06-01 00:00:00,10,480.35,COMPLETED
2091,2022-06-01 00:00:00,5,1395.85,COMPLETED
2092,2022-06-01 00:00:00,5,122.87,COMPLETED
2093,2022-06-01 00:00:00,3,22.88,COMPLETED
2094,2022-06-01 00:00:00,9,42.99,COMPLETED
2095,2022-06-01 00:00:00,5,87.50,COMPLETED
2096,2022-06-01 00:00:00,5,841.35,COMPLETED
2097,2022-06-01 00:00:00,5,1682.70,COMPLETED
2098,2022-06-01 00:00:00,1,1078.99,COMPLETED
2099,2022-06-01 00:00:00,1,2.25,COMPLETED
2100,2022-06-01 00:00:00,9,46.77,COMPLETED
2101,2022-06-01 00:00:00,12,93.54,COMPLETED
2102,2022-06-01 00:00:00,12,841.35,COMPLETED
2103,2022-06-01 00:00:00,12,75.55,COMPLETED
2104,2022-06-01 00:00:00,3,187.49,COMPLETED
2105,2022-06-01 00:00:00,1,480.35,COMPLETED
2106,2022-06-01 00:00:00,2,99.99,COMPLETED
2107,2022-06-01 00:00:00,5,99.99,COMPLETED
2108,2022-06-01 00:00:00,3,87.50,COMPLETED
2109,2022-06-01 00:00:00,2,841.35,COMPLETED
2110,2022-06-01 00:00:00,11,45.76,COMPLETED
2111,2022-06-01 00:00:00,1,22.88,COMPLETED
2112,2022-06-01 00:00:00,3,2.25,COMPLETED
2113,2022-06-01 00:00:00,12,112.40,COMPLETED
2114,2022-06-01 00:00:00,3,42.99,COMPLETED
2115,2022-06-01 00:00:00,5,480.35,COMPLETED
2116,2022-06-01 00:00:00,1,4.50,COMPLETED
2117,2022-06-01 00:00:00,3,99.99,COMPLETED
2118,2022-06-01 00:00:00,1,915.50,COMPLETED
2119,2022-06-01 00:00:00,5,87.50,COMPLETED
2120,2022-06-01 00:00:00,12,22.88,COMPLETED
2121,2022-06-01 00:00:00,3,112.40,COMPLETED
2122,2022-06-01 00:00:00,8,2.25,COMPLETED
2123,2022-06-01 00:00:00,5,87.50,COMPLETED
2124,2022-06-01 00:00:00,10,480.35,COMPLETED
2125,2022-06-01 00:00:00,8,42.99,COMPLETED
2126,2022-06-01 00:00:00,3,692.97,COMPLETED
2127,2022-06-01 00:00:00,3,841.35,COMPLETED
2128,2022-06-01 00:00:00,3,230.99,COMPLETED
2129,2022-06-01 00:00:00,1,841.35,COMPLETED
2130,2022-06-01 00:00:00,5,87.50,COMPLETED
2131,2022-06-01 00:00:00,2,99.99,COMPLETED
2132,2022-06-01 00:00:00,5,199.98,COMPLETED
2133,2022-06-01 00:00:00,3,841.35,COMPLETED
2134,2022-06-01 00:00:00,12,22.88,COMPLETED
2135,2022-06-01 00:00:00,3,230.99,COMPLETED
2136,2022-06-01 00:00:00,11,230.99,COMPLETED
2137,2022-06-01 00:00:00,2,841.35,COMPLETED
2138,2022-06-01 00:00:00,8,75.55,COMPLETED
2139,2022-06-01 00:00:00,8,87.50,COMPLETED
2140,2022-06-01 00:00:00,8,99.99,COMPLETED
2141,2022-06-01 00:00:00,10,230.99,COMPLETED
2142,2022-06-01 00:00:00,8,480.35,COMPLETED
2143,2022-06-01 00:00:00,9,735.60,COMPLETED
2144,2022-06-01 00:00:00,11,75.55,COMPLETED
2145,2022-06-01 00:00:00,9,22.88,COMPLETED
2146,2022-06-01 00:00:00,2,42.99,COMPLETED
2147,2022-06-01 00:00:00,5,841.35,COMPLETED
2148,2022-06-01 00:00:00,3,75.55,COMPLETED
2149,2022-06-01 00:00:00,2,778.59,COMPLETED
2150,2022-06-01 00:00:00,1,46.77,COMPLETED
2151,2022-06-01 00:00:00,3,230.99,COMPLETED
2152,2022-06-01 00:00:00,1,87.50,COMPLETED
2153,2022-06-01 00:00:00,1,42.99,COMPLETED
2154,2022-06-01 00:00:00,5,735.60,COMPLETED
2155,2022-06-01 00:00:00,3,480.35,COMPLETED
2156,2022-06-01 00:00:00,8,230.99,COMPLETED
2157,2022-06-01 00:00:00,5,199.98,COMPLETED
2158,2022-06-01 00:00:00,1,112.40,COMPLETED
2159,2022-06-01 00:00:00,5,42.99,COMPLETED
2160,2022-06-01 00:00:00,2,1238.83,COMPLETED
2161,2022-06-01 00:00:00,9,46.77,COMPLETED
2162,2022-06-01 00:00:00,2,758.48,COMPLETED
2163,2022-06-01 00:00:00,9,2.25,COMPLETED
2164,2022-06-01 00:00:00,10,46.77,COMPLETED
2165,2022-06-01 00:00:00,2,735.60,COMPLETED
2166,2022-06-01 00:00:00,9,46.77,COMPLETED
2167,2022-06-01 00:00:00,8,99.99,COMPLETED
2168,2022-06-01 00:00:00,11,277.76,COMPLETED
2169,2022-06-01 00:00:00,11,841.35,COMPLETED
2170,2022-06-01 00:00:00,11,75.55,COMPLETED
2171,2022-06-01 00:00:00,8,87.50,COMPLETED
2172,2022-06-01 00:00:00,10,915.50,COMPLETED
2173,2022-06-01 00:00:00,3,151.10,COMPLETED
2174,2022-06-01 00:00:00,2,112.40,COMPLETED
2175,2022-06-01 00:00:00,12,87.50,COMPLETED
2176,2022-06-01 00:00:00,9,841.35,COMPLETED
2177,2022-06-01 00:00:00,9,915.50,COMPLETED
2178,2022-06-01 00:00:00,8,480.35,COMPLETED
2179,2022-06-01 00:00:00,12,915.50,COMPLETED
2180,2022-06-01 00:00:00,11,230.99,COMPLETED
2181,2022-06-01 00:00:00,10,330.98,COMPLETED
2182,2022-06-01 00:00:00,2,735.60,COMPLETED
2183,2022-06-01 00:00:00,1,735.60,COMPLETED
2184,2022-06-01 00:00:00,12,75.55,COMPLETED
2185,2022-06-01 00:00:00,3,87.50,COMPLETED
2186,2022-06-01 00:00:00,2,735.60,COMPLETED
2187,2022-06-01 00:00:00,9,87.50,COMPLETED
2188,2022-06-01 00:00:00,2,46.77,COMPLETED
2189,2022-06-01 00:00:00,5,151.10,COMPLETED
2190,2022-06-01 00:00:00,12,2.25,COMPLETED
2191,2022-06-01 00:00:00,5,75.55,COMPLETED
2192,2022-06-01 00:00:00,12,504.97,COMPLETED
2193,2022-06-01 00:00:00,9,75.55,COMPLETED
2194,2022-06-01 00:00:00,2,87.50,COMPLETED
2195,2022-06-01 00:00:00,3,230.99,COMPLETED
2196,2022-06-01 00:00:00,1,735.60,COMPLETED
2197,2022-06-01 00:00:00,5,112.40,COMPLETED
2198,2022-06-01 00:00:00,8,992.45,COMPLETED
2199,2022-06-01 00:00:00,12,915.50,COMPLETED
2200,2022-06-01 00:00:00,1,87.50,COMPLETED
2201,2022-07-01 00:00:00,5,966.59,COMPLETED
2202,2022-07-01 00:00:00,11,915.50,COMPLETED
2203,2022-07-01 00:00:00,3,841.35,COMPLETED
2204,2022-07-01 00:00:00,3,461.98,COMPLETED
2205,2022-07-01 00:00:00,3,46.77,COMPLETED
2206,2022-07-01 00:00:00,3,159.17,COMPLETED
2207,2022-07-01 00:00:00,2,45.76,COMPLETED
2208,2022-07-01 00:00:00,8,915.50,COMPLETED
2209,2022-07-01 00:00:00,1,99.99,COMPLETED
2210,2022-07-01 00:00:00,11,915.50,COMPLETED
2211,2022-07-01 00:00:00,3,2.25,COMPLETED
2212,2022-07-01 00:00:00,11,131.74,COMPLETED
2213,2022-07-01 00:00:00,3,841.35,COMPLETED
2214,2022-07-01 00:00:00,11,2.25,COMPLETED
2215,2022-07-01 00:00:00,9,230.99,COMPLETED
2216,2022-07-01 00:00:00,1,230.99,COMPLETED
2217,2022-07-01 00:00:00,11,480.35,COMPLETED
2218,2022-07-01 00:00:00,11,230.99,COMPLETED
2219,2022-07-01 00:00:00,11,318.49,COMPLETED
2220,2022-07-01 00:00:00,8,2.25,COMPLETED
2221,2022-07-01 00:00:00,11,841.35,COMPLETED
2222,2022-07-01 00:00:00,2,2.25,COMPLETED
2223,2022-07-01 00:00:00,5,915.50,COMPLETED
2224,2022-07-01 00:00:00,3,99.99,COMPLETED
2225,2022-07-01 00:00:00,5,841.35,COMPLETED
2226,2022-07-01 00:00:00,12,42.99,COMPLETED
2227,2022-07-01 00:00:00,11,841.35,COMPLETED
2228,2022-07-01 00:00:00,3,46.77,COMPLETED
2229,2022-07-01 00:00:00,9,735.60,COMPLETED
2230,2022-07-01 00:00:00,12,915.50,COMPLETED
2231,2022-07-01 00:00:00,10,480.35,COMPLETED
2232,2022-07-01 00:00:00,10,75.55,COMPLETED
2233,2022-07-01 00:00:00,10,99.99,COMPLETED
2234,2022-07-01 00:00:00,10,2.25,COMPLETED
2235,2022-07-01 00:00:00,5,199.98,COMPLETED
2236,2022-07-01 00:00:00,2,1434.10,COMPLETED
2237,2022-07-01 00:00:00,8,99.99,COMPLETED
2238,2022-07-01 00:00:00,5,112.40,COMPLETED
2239,2022-07-01 00:00:00,1,735.60,COMPLETED
2240,2022-07-01 00:00:00,11,75.55,COMPLETED
2241,2022-07-01 00:00:00,3,735.60,COMPLETED
2242,2022-07-01 00:00:00,5,1831.00,COMPLETED
2243,2022-07-01 00:00:00,5,99.99,COMPLETED
2244,2022-07-01 00:00:00,9,527.12,COMPLETED
2245,2022-07-01 00:00:00,1,1072.34,COMPLETED
2246,2022-07-01 00:00:00,2,735.60,COMPLETED
2247,2022-07-01 00:00:00,12,112.40,COMPLETED
2248,2022-07-01 00:00:00,11,735.60,COMPLETED
2249,2022-07-01 00:00:00,9,87.50,COMPLETED
2250,2022-07-01 00:00:00,9,112.40,COMPLETED
2251,2022-07-01 00:00:00,2,480.35,COMPLETED
2252,2022-07-01 00:00:00,3,151.10,COMPLETED
2253,2022-07-01 00:00:00,12,46.77,COMPLETED
2254,2022-07-01 00:00:00,5,2.25,COMPLETED
2255,2022-07-01 00:00:00,2,916.90,COMPLETED
2256,2022-07-01 00:00:00,2,22.88,COMPLETED
2257,2022-07-01 00:00:00,1,112.40,COMPLETED
2258,2022-07-01 00:00:00,10,735.60,COMPLETED
2259,2022-07-01 00:00:00,10,99.99,COMPLETED
2260,2022-07-01 00:00:00,11,112.40,COMPLETED
2261,2022-07-01 00:00:00,10,841.35,COMPLETED
2262,2022-07-01 00:00:00,5,1042.14,COMPLETED
2263,2022-07-01 00:00:00,3,230.99,COMPLETED
2264,2022-07-01 00:00:00,8,230.99,COMPLETED
2265,2022-07-01 00:00:00,12,98.43,COMPLETED
2266,2022-07-01 00:00:00,9,75.55,COMPLETED
2267,2022-07-01 00:00:00,8,22.88,COMPLETED
2268,2022-07-01 00:00:00,11,480.35,COMPLETED
2269,2022-07-01 00:00:00,3,915.50,COMPLETED
2270,2022-07-01 00:00:00,9,2.25,COMPLETED
2271,2022-07-01 00:00:00,12,46.77,COMPLETED
2272,2022-07-01 00:00:00,11,735.60,COMPLETED
2273,2022-07-01 00:00:00,12,480.35,COMPLETED
2274,2022-07-01 00:00:00,5,75.55,COMPLETED
2275,2022-07-01 00:00:00,1,735.60,COMPLETED
2276,2022-07-01 00:00:00,5,915.50,COMPLETED
2277,2022-07-01 00:00:00,9,99.99,COMPLETED
2278,2022-07-01 00:00:00,5,112.40,COMPLETED
2279,2022-07-01 00:00:00,9,2.25,COMPLETED
2280,2022-07-01 00:00:00,5,42.99,COMPLETED
2281,2022-07-01 00:00:00,9,22.88,COMPLETED
2282,2022-07-01 00:00:00,12,42.99,COMPLETED
2283,2022-07-01 00:00:00,12,99.99,COMPLETED
2284,2022-07-01 00:00:00,11,480.35,COMPLETED
2285,2022-07-01 00:00:00,5,811.15,COMPLETED
2286,2022-07-01 00:00:00,3,87.50,COMPLETED
2287,2022-07-01 00:00:00,11,112.40,COMPLETED
2288,2022-07-01 00:00:00,3,230.99,COMPLETED
2289,2022-07-01 00:00:00,3,915.50,COMPLETED
2290,2022-07-01 00:00:00,2,46.77,COMPLETED
2291,2022-07-01 00:00:00,10,112.40,COMPLETED
2292,2022-07-01 00:00:00,3,46.77,COMPLETED
2293,2022-07-01 00:00:00,9,735.60,COMPLETED
2294,2022-07-01 00:00:00,2,735.60,COMPLETED
2295,2022-07-01 00:00:00,9,151.10,COMPLETED
2296,2022-07-01 00:00:00,8,99.99,COMPLETED
2297,2022-07-01 00:00:00,12,75.55,COMPLETED
2298,2022-07-01 00:00:00,3,112.40,COMPLETED
2299,2022-07-01 00:00:00,3,915.50,COMPLETED
2300,2022-07-01 00:00:00,11,99.99,COMPLETED
2301,2022-07-01 00:00:00,10,461.98,COMPLETED
2302,2022-07-01 00:00:00,12,99.99,COMPLETED
2303,2022-07-01 00:00:00,5,46.77,COMPLETED
2304,2022-07-01 00:00:00,10,22.88,COMPLETED
2305,2022-07-01 00:00:00,12,99.99,COMPLETED
2306,2022-07-01 00:00:00,1,1831.00,COMPLETED
2307,2022-07-01 00:00:00,1,87.50,COMPLETED
2308,2022-07-01 00:00:00,1,75.55,COMPLETED
2309,2022-07-01 00:00:00,8,42.99,COMPLETED
2310,2022-07-01 00:00:00,11,87.50,COMPLETED
2311,2022-07-01 00:00:00,11,112.40,COMPLETED
2312,2022-07-01 00:00:00,10,841.35,COMPLETED
2313,2022-07-01 00:00:00,12,99.99,COMPLETED
2314,2022-07-01 00:00:00,3,480.35,COMPLETED
2315,2022-07-01 00:00:00,12,151.10,COMPLETED
2316,2022-07-01 00:00:00,12,230.99,COMPLETED
2317,2022-07-01 00:00:00,10,2.25,COMPLETED
2318,2022-07-01 00:00:00,8,735.60,COMPLETED
2319,2022-07-01 00:00:00,2,230.99,COMPLETED
2320,2022-07-01 00:00:00,9,841.35,COMPLETED
2321,2022-07-01 00:00:00,11,735.60,COMPLETED
2322,2022-07-01 00:00:00,2,735.60,COMPLETED
2323,2022-07-01 00:00:00,9,230.99,COMPLETED
2324,2022-07-01 00:00:00,9,230.99,COMPLETED
2325,2022-07-01 00:00:00,11,46.77,COMPLETED
2326,2022-07-01 00:00:00,1,480.35,COMPLETED
2327,2022-07-01 00:00:00,2,592.75,COMPLETED
2328,2022-07-01 00:00:00,10,93.54,COMPLETED
2329,2022-07-01 00:00:00,10,966.59,COMPLETED
2330,2022-07-01 00:00:00,5,1471.20,COMPLETED
2331,2022-07-01 00:00:00,8,991.05,COMPLETED
2332,2022-07-01 00:00:00,5,22.88,COMPLETED
2333,2022-07-01 00:00:00,10,46.77,COMPLETED
2334,2022-07-01 00:00:00,12,22.88,COMPLETED
2335,2022-07-01 00:00:00,1,112.40,COMPLETED
2336,2022-07-01 00:00:00,5,841.35,COMPLETED
2337,2022-07-01 00:00:00,2,99.99,COMPLETED
2338,2022-07-01 00:00:00,10,1583.60,COMPLETED
2339,2022-07-01 00:00:00,5,915.50,COMPLETED
2340,2022-07-01 00:00:00,9,75.55,COMPLETED
2341,2022-07-01 00:00:00,2,915.50,COMPLETED
2342,2022-07-01 00:00:00,10,2.25,COMPLETED
2343,2022-07-01 00:00:00,1,915.50,COMPLETED
2344,2022-07-01 00:00:00,12,75.55,COMPLETED
2345,2022-07-01 00:00:00,10,75.55,COMPLETED
2346,2022-07-01 00:00:00,8,230.99,COMPLETED
2347,2022-07-01 00:00:00,9,915.50,COMPLETED
2348,2022-07-01 00:00:00,1,230.99,COMPLETED
2349,2022-07-01 00:00:00,1,230.99,COMPLETED
2350,2022-07-01 00:00:00,5,735.60,COMPLETED
2351,2022-07-01 00:00:00,10,277.76,COMPLETED
2352,2022-07-01 00:00:00,12,735.60,COMPLETED
2353,2022-07-01 00:00:00,5,230.99,COMPLETED
2354,2022-07-01 00:00:00,3,2.25,COMPLETED
2355,2022-07-01 00:00:00,9,87.50,COMPLETED
2356,2022-07-01 00:00:00,3,480.35,COMPLETED
2357,2022-07-01 00:00:00,10,2.25,COMPLETED
2358,2022-07-01 00:00:00,12,735.60,COMPLETED
2359,2022-07-01 00:00:00,5,46.77,COMPLETED
2360,2022-07-01 00:00:00,2,46.77,COMPLETED
2361,2022-07-01 00:00:00,1,87.50,COMPLETED
2362,2022-07-01 00:00:00,5,99.99,COMPLETED
2363,2022-07-01 00:00:00,12,2.25,COMPLETED
2364,2022-07-01 00:00:00,9,102.24,COMPLETED
2365,2022-07-01 00:00:00,10,42.99,COMPLETED
2366,2022-07-01 00:00:00,3,1005.26,COMPLETED
2367,2022-07-01 00:00:00,9,735.60,COMPLETED
2368,2022-07-01 00:00:00,3,841.35,COMPLETED
2369,2022-07-01 00:00:00,12,42.99,COMPLETED
2370,2022-07-01 00:00:00,5,134.27,COMPLETED
2371,2022-07-01 00:00:00,9,87.50,COMPLETED
2372,2022-07-01 00:00:00,11,1576.95,COMPLETED
2373,2022-07-01 00:00:00,1,843.60,COMPLETED
2374,2022-07-01 00:00:00,5,2.25,COMPLETED
2375,2022-07-01 00:00:00,1,22.88,COMPLETED
2376,2022-07-01 00:00:00,8,480.35,COMPLETED
2377,2022-07-01 00:00:00,10,112.40,COMPLETED
2378,2022-07-01 00:00:00,3,22.88,COMPLETED
2379,2022-07-01 00:00:00,12,1215.95,COMPLETED
2380,2022-07-01 00:00:00,11,187.49,COMPLETED
2381,2022-07-01 00:00:00,11,112.40,COMPLETED
2382,2022-07-01 00:00:00,3,230.99,COMPLETED
2383,2022-07-01 00:00:00,8,735.60,COMPLETED
2384,2022-07-01 00:00:00,5,22.88,COMPLETED
2385,2022-07-01 00:00:00,3,480.35,COMPLETED
2386,2022-07-01 00:00:00,10,112.40,COMPLETED
2387,2022-07-01 00:00:00,8,93.54,COMPLETED
2388,2022-07-01 00:00:00,11,480.35,COMPLETED
2389,2022-07-01 00:00:00,10,1015.49,COMPLETED
2390,2022-07-01 00:00:00,1,735.60,COMPLETED
2391,2022-07-01 00:00:00,10,112.40,COMPLETED
2392,2022-07-01 00:00:00,3,87.50,COMPLETED
2393,2022-07-01 00:00:00,5,45.76,COMPLETED
2394,2022-07-01 00:00:00,2,735.60,COMPLETED
2395,2022-07-01 00:00:00,3,915.50,COMPLETED
2396,2022-07-01 00:00:00,5,22.88,COMPLETED
2397,2022-07-01 00:00:00,11,22.88,COMPLETED
2398,2022-07-01 00:00:00,9,915.50,COMPLETED
2399,2022-07-01 00:00:00,11,480.35,COMPLETED
2400,2022-07-01 00:00:00,2,480.35,COMPLETED
